ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
287,Susbtitution of coal with jute biomass residue (caddies) in the steam generating boiler for use onsite.,"Howrah Mills Co. Ltd.,",Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"3,975",Asia,13/01/2010,01/05/2021,30/04/2028
293,Rice husk fired boiler of 6 ton capacity for process steam generation at Sukhbir,Sukhbir Agro Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"12,422",Asia,20/01/2010,28/03/2006,27/03/2026
294,Jiangsu Rudong Lingyang Wind Power Project,"Jiangsu Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"98,526",Asia,06/04/2020,,
295,Erbaqu Small Hydropower Project  in Gansu Province,"Gansu Jinshui Power Development Co., Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"34,133",Asia,25/01/2010,,
296,Energy from renewables,Poonawalla Fincorp Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"3,096",Asia,05/01/2010,,
297,"Generation of Electricity from 3.2 MW Capacity Wind Mills by Gujarat JHM Hotels Ltd at Bhambarwadi, Maharashtra",Gujarat JHM Hotels Ltd,Energy industries (renewable/non-renewable sources),,,Late to verify,India,"5,082",,06/04/2020,,
298,"Aryan Coal 15 MW Wind Project in Maharashtra, India",ACB (INDIA) LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,816",Asia,06/04/2020,28/03/2016,27/03/2026
299,"Positive Climate Care 2.5 MW Grid connected Wind Power Project Activity by Ms. Aishwarya Rai in Jaisalmer, Rajasthan, India",Aishwarya Rai,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"4,439",Asia,01/02/2010,,
300,"Positive Climate Care 2.5 MW Grid connected Wind Power Project Activity by Ms. Aishwarya Rai in the state of Maharashtra, India",Aishwarya Rai,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"3,969",Asia,01/02/2010,,
301,"Positive Climate Care 0.70 MW Wind Power Project Activity by Umedica Laboratories in the state of Gujarat, India.",M/s Umedica laboratories Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"1,056",Asia,06/04/2020,,
302,"Positive Climate Care 2.5 MW Wind Power Project Activity by Rajesh Construction Company Limited in Chitradurga, Karnataka, India.",Rajesh Construction Company Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"5,381",Asia,06/04/2020,,
303,"Positive Climate Care 9.75 MW Bundled Wind Power Project Activity by Savita Oil Technologies Ltd. & its group companies in the state of Maharashtra, India",Savita Oil Technologies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"15,480",Asia,01/02/2010,,
289,"25.6 MW grid connected Wind Power based electricity generation project in Karnataka, India",DLF Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"23,487",Asia,06/04/2020,,
305,4.5 MW bundled wind power project,VVD AND SONS PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"8,820",Asia,02/02/2010,,
306,"8.5 MW Wind Energy Project by KS Oils Limited, India",KS Oils Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"16,670",Asia,02/02/2010,,
307,Daegu Bangcheon-Ri Landfill gas CDM Project,Daegu Metropolitan City,Waste handling and disposal,,ACM0001,Late to verify,South Korea,"404,872",Asia,06/04/2020,01/08/2021,31/07/2028
291,"Methane recovery from anaerobic treatment of distillery effluent and heat generation at Yashwantrao Mohite Krishna Sahakari Sakhar Karkhana Limited (YMKSSK), India","YASHWANTRAO MOHITE KRISHNA SSK LTD, RETHARE BK.",Waste handling and disposal,,AMS-III.H.,Late to verify,India,"49,193",Asia,18/01/2010,18/05/2017,17/05/2027
313,"Macaohe 9.8MW  hydro power project in Guizhou Province, China",Macaohe Hydro Power Development in Songtao County,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"26,969",,06/04/2020,,
315,"8.75 MW Bundled Wind Power Project in Maharashtra, India.",MODELAMA EXPORTS LTD,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"13,179",Asia,06/04/2020,01/04/2016,31/03/2026
316,PARAMONGA BAGASSE BOILER PROJECT,AGRO INDUSTRIAL PARAMONGA SAA,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management",,AM0036,Late to verify,Peru,"123,136",Latin America,11/02/2010,,
325,Lugouhe Hydropower Station Project,"Sichuan Ebian Lugouhe Hydroelectricity Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"18,928",Asia,06/04/2020,,
326,Jinti Hydropower Station Project,"Sichuan Ebian Jindong Tiji Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval request denied,China,"17,326",Asia,06/04/2020,,
327,Guosheng Hydropower Station Project,"Yanbian Mingyuan Electric Power Co., Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"15,121",Asia,06/04/2020,,
328,Huangjueshu Hydropower Station Project,"Panzhihua Reshuihe Power Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"24,357",Asia,06/04/2020,,
329,"Nova Dutra, São Silvestre and Vila Nova Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Brazil,"19,599",Latin America,07/04/2020,,
330,"Wutuhe Erji hydro power project in Guizhou Province, China","Wutuhe Hydro Power Development Co.,Ltd of Liupansh",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"24,445",Asia,06/04/2020,28/03/2016,27/03/2026
331,Green Energy to Grid at Dhule Maharashtra,MSPL Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"36,804",Asia,24/02/2010,,
319,CGN Gansu Anxi Daliang 49.5MW Wind Power Project,"Gansu CGNPC Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"115,912",,06/04/2020,,
320,"Upgradation and expansion of A.P.M.C compost plant at Tikri, Delhi",IL&FS Ecosmart Limited,Waste handling and disposal,,AMS-III.F.,Late to verify,India,"17,546",Asia,06/04/2020,,
321,"6.2 MW Bundled Wind Project in Tamil Nadu, Rajasthan and Maharashtra by Interocean.",Interocean Shipping (India) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"9,906",Asia,06/04/2020,,
322,Lara Ceramic fuel switching project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Brazil,"10,275",Latin America,07/04/2020,,
323,Panorama Ceramic Fuel Switching Project,Indústria Cerâmica Panorama LTDA.,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"7,398",Latin America,06/04/2020,,
333,Yunnan Dujiacun Small  Hydropower Project,"Luquan Yulong Power Generation Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"35,000",Asia,03/03/2010,,
334,"Methane Recovery Project Cleanergy Wanroij, North Brabant, The Netherlands,",Cleanergy BV,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.; AMS-III.D.,Registered,Netherlands,"9,643",Europe,04/06/2020,,
335,"Methane Recovery Project Aben, Wanroij, North Brabant, The Netherlands",Aben Recycling BV,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.; AMS-III.D.; AMS-III.AO.,Registered,Netherlands,"18,021",Europe,13/05/2022,01/05/2016,30/04/2026
406,"Generation of power from process waste heat at Hi-Tech Carbon, Tamil Nadu",Hi – Tech Carbon,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Late to verify,India,"87,305",Asia,06/04/2020,,
407,Chakangrao Starch wastewater treatment and biogas utilization project,Chakangrao Starch Co. Ltd,Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Late to verify,Thailand,"17,415",Asia,06/04/2020,,
408,Thanawat wastewater treatment and biogas utilization project,"Thanawat Biogas Co., Ltd",Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Late to verify,Thailand,"22,259",Asia,06/04/2020,,
409,MedcoEnergi Associated Gas Recovery and Utilization Project,PT. Medco LPG Kaji (MLK),"Fugitive emissions from fuels (solid, oil and gas)",,AM0009,Late to verify,Indonesia,"86,022",Asia,06/04/2020,,
418,Heilongjiang Yilan Maanshan Wind Power Project,"Yilan Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"116,972",Asia,06/04/2020,,
419,Burcbendi 27.33 MW Hydroelectric Power Plant,Akenerji Elektrik Uretim A.S,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,Turkey,"69,281",,06/04/2020,,
421,Jiangsu Qidong Dongyuan Wind Power Project,"Longyuan Qidong Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"190,543",Asia,06/04/2020,,
422,Zhejiang Wenling Donghaitang Wind Power Project,"Zhejiang Wenling Donghaitang Wind Power Co.,",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"69,372",Asia,06/04/2020,,
199,Santorini Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"14,601",Latin America,07/04/2020,01/04/2018,31/03/2028
200,Velotex Ceramic Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"31,774",Latin America,23/11/2011,01/04/2016,31/03/2026
235,LG Hausys Ulsan plant fuel switching project,Korea Energy Management Corporation,Energy industries (renewable/non-renewable sources),,AMS-III.B.,Late to verify,South Korea,"10,310",Asia,08/12/2009,01/01/2019,31/12/2028
236,Bundled Wind Power Project in Maharashtra and Gujarat by M/s. Rajmal Lakhichand,M/s. Rajmal Lakhichand,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"20,272",Asia,06/04/2020,,
401,"Wastewater Treatment with Biogas Technology in Tapioca Processing Plant at Roi Et Flour Company Limited, Thailand",Roi Et Flour Company Limited,Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Late to verify,Thailand,"40,276",,06/04/2020,,
402,Landfill-Gas-to-Energy Project at the Jiang Cun Gou Municipal Landfill,Veolia Environmental Services Energy Recovery Ltd,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001; AMS-I.D.,Late to verify,China,"109,496",Asia,28/04/2010,01/06/2019,31/05/2029
399,Heilongjiang Huanan Hengdaishan East Wind Power Project,"Huanan Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"58,794",Asia,06/04/2020,,
433,Sudokwon Landfill Gas Electricity Generation Project (50MW),Sudokwon Landfill Site Management Co.,Waste handling and disposal,,ACM0001; ACM0002,Late to verify,South Korea,"1,210,342",Asia,02/07/2010,,
434,Gansu Yongchang County Donghewan Cascaded Hydropower Project,Yongchang County Minrong Hydropower Development Co,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"98,012",,06/04/2020,,
435,Gansu Huanghe Chaijiaxia Hydropower Station Project,"Gansu Chaijiaxia Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"379,896",Asia,04/06/2020,,
439,Yingpeng HFC23 Decompostion Project,"Yingpeng Chemical Co., Ltd.",Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,,AM0001,Late to verify,China,"7,865,277",,06/04/2020,,
442,Sussex County Landfill Gas Combustion Project,Sussex County Municipal Utilities Authority,Waste handling and disposal,,ACM0001,Late to verify,United States,"28,910",,06/04/2020,,
443,Biomass based Cogeneration project by SSPL,Shakumbhri Straw Products Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"50,553",,06/04/2020,,
444,"Tongren Tianshengqiao Hydropower Project, Guizhou Province, China",Tongren Tianshengqiao Electricity Generation Co,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"57,582",,06/04/2020,,
445,Sustainable Biomass based thermal energy generation VCS project of Talawakelle Tea Factories in Sri Lanka,Talawakelle Tea Estates PLC,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Sri Lanka,"3,178",Africa,06/04/2020,,
446,The SPM Group Biogas Project,"SPM Feedmill Co., Ltd.",Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"59,001",,06/04/2020,,
451,Garganta da Jararaca Small Hydroelectric Power Plant (SHP) - Atiaia Energia S.A. Project Activity,Rio do Sangue Energia S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"50,293",Latin America,06/04/2020,,
452,The VCF Group Biogas Projects at Nipat and Songphol Farm,VCF Group Company Ltd.,Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"59,694",,06/04/2020,,
453,Gansu Huanghe Bingling Hydropower Station Project,"Gansu Diantou Bingling hydropower Development Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"764,452",Asia,06/04/2020,,
457,"Cassava Waste To Energy Project, Kalasin, Thailand (CWTE project)","Cassava Waste To Energy Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0014,Late to verify,Thailand,"87,856",Asia,06/04/2020,,
458,6 MW Wind Power Project in Maharashtra by PTC India,PTC India Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"11,562",,06/04/2020,,
459,Hubei Jiugongshan Wind Farm CDM Project,"Hubei Jiugongshan Wind Power Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"31,758",Asia,06/04/2020,24/09/2021,23/09/2028
460,Gansu Datonghe Tiecheng Hydropower Station Project,"Gansu Mingzhu Hydropower Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"177,335",,06/04/2020,,
461,Ratchaburi Farms Biogas Project at Veerachai Farm,VCF Group Company Ltd.,Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"32,092",,06/04/2020,,
462,Sinohydro Inner Mongolia Ximeng Honggeer Wind Power Project,"Sinohydro Renewable Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"141,932",,06/04/2020,,
463,Westport GHG Efficient Heavy Duty Vehicles,Westport Innovations,Transport,,AMS-III.C.,Late to verify,Canada,"1,065,146",North America,09/06/2010,,
464,"6.0 MW Biomass based cogeneration power plant of Rama Paper Mills Limited, Kiratpur, Uttar Pradesh",Rama Paper Mills Limtied,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"24,742",Asia,06/04/2020,,
465,BHL Thanabhawan Project,Bajaj Hindusthan Ltd,Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Late to verify,India,"29,772",,06/04/2020,,
466,McCommas Bluff Landfill Gas Processing Facility – Gas Production and Distribution Project,Dallas Clean Energy LLC,Waste handling and disposal,,ACM0001,Late to verify,United States,"329,299",,06/04/2020,,
467,Chol Charoen Group Wastewater Treatment with Biogas System I (Kampangpet),"Kean Charoen Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Late to verify,Thailand,"15,322",,06/04/2020,,
155,Ewald 1/2/7 Utilization of Coal-Mine-Methane,Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,06/04/2020,,
156,Zhejiang Cixi Wind Farm Project,"Cixi Yangtze River Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"99,086",,06/04/2020,,
157,Zhejiang Qushan Wind Farm Project,"Zhejiang Meida Electric Power Development Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"81,654",,06/04/2020,,
159,"Minister Stein 4, Utilization of Coalmine Methane",Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,06/04/2020,,
160,Westfalen 1/2 Utilization of Coalmine Methane,Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,06/04/2020,,
161,Texas CFL Distribution Project,Global Climate Strategies,Energy demand,,AMS-II.J.,Late to verify,United States,"29,680",North America,28/10/2009,,
162,Her-Fried Utilization of Coalmine Methane,Carbon-TF B.V.,"Fugitive emissions from fuels (solid, oil and gas)",,AMS-III.D.,Late to verify,Germany,"57,348",,06/04/2020,,
163,Imudia Utilization of Coal-Mine-Methane,Carbon-TF B.V.,Waste handling and disposal,,AMS-III.D.,Late to verify,Germany,"24,099",,06/04/2020,,
